league_id,name,type,country,country_code,season,season_start,season_end,logo,flag,standings,is_current,coverage_standings,coverage_fixtures_events,coverage_fixtures_lineups,coverage_fixtures_statistics,coverage_fixtures_players_statistics,coverage_players,coverage_topscorers,coverage_predictions,coverage_odds
1449,King's Cup,Cup,Saudi-Arabia,SA,2017,2017-01-18,2017-05-18,https://media.api-sports.io/football/leagues/504.png,https://media.api-sports.io/flags/sa.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1450,League Cup,Cup,Singapore,SG,2017,2017-07-07,2017-07-21,https://media.api-sports.io/football/leagues/505.png,https://media.api-sports.io/flags/sg.svg,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1451,League Cup,Cup,Singapore,SG,2016,2016-07-13,2016-07-30,https://media.api-sports.io/football/leagues/505.png,https://media.api-sports.io/flags/sg.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1452,League Cup,Cup,Singapore,SG,2015,2015-06-22,2015-07-10,https://media.api-sports.io/football/leagues/505.png,https://media.api-sports.io/flags/sg.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1453,League Cup,Cup,Singapore,SG,2014,2014-07-07,2014-07-25,https://media.api-sports.io/football/leagues/505.png,https://media.api-sports.io/flags/sg.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1454,League Cup,Cup,Singapore,SG,2013,2013-06-05,2013-09-14,https://media.api-sports.io/football/leagues/505.png,https://media.api-sports.io/flags/sg.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1455,2. liga,League,Slovakia,SK,2019,2019-07-19,2020-06-13,https://media.api-sports.io/football/leagues/506.png,https://media.api-sports.io/flags/sk.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1456,2. liga,League,Slovakia,SK,2018,2018-07-20,2019-05-25,https://media.api-sports.io/football/leagues/506.png,https://media.api-sports.io/flags/sk.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1457,2. liga,League,Slovakia,SK,2017,2017-07-28,2018-05-20,https://media.api-sports.io/football/leagues/506.png,https://media.api-sports.io/flags/sk.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1458,2. liga,League,Slovakia,SK,2016,2016-08-05,2017-03-26,https://media.api-sports.io/football/leagues/506.png,https://media.api-sports.io/flags/sk.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1459,Cup,Cup,South-Africa,ZA,2019,2019-11-29,2020-09-08,https://media.api-sports.io/football/leagues/507.png,https://media.api-sports.io/flags/za.svg,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1460,Cup,Cup,South-Africa,ZA,2018,2018-12-01,2019-05-18,https://media.api-sports.io/football/leagues/507.png,https://media.api-sports.io/flags/za.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1461,Cup,Cup,South-Africa,ZA,2017,2017-12-12,2018-05-19,https://media.api-sports.io/football/leagues/507.png,https://media.api-sports.io/flags/za.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1462,League Cup,Cup,South-Africa,ZA,2019,2019-10-18,2019-12-14,https://media.api-sports.io/football/leagues/508.png,https://media.api-sports.io/flags/za.svg,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1463,League Cup,Cup,South-Africa,ZA,2018,2018-10-20,2018-12-08,https://media.api-sports.io/football/leagues/508.png,https://media.api-sports.io/flags/za.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1464,League Cup,Cup,South-Africa,ZA,2017,2017-10-27,2017-12-02,https://media.api-sports.io/football/leagues/508.png,https://media.api-sports.io/flags/za.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1465,8 Cup,Cup,South-Africa,ZA,2019,2019-08-17,2019-10-05,https://media.api-sports.io/football/leagues/509.png,https://media.api-sports.io/flags/za.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1466,1. Liga Promotion,League,Switzerland,CH,2019,2019-08-02,2020-05-23,https://media.api-sports.io/football/leagues/510.png,https://media.api-sports.io/flags/ch.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1467,1. Liga Promotion,League,Switzerland,CH,2018,2018-08-04,2019-05-25,https://media.api-sports.io/football/leagues/510.png,https://media.api-sports.io/flags/ch.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1468,1. Liga Promotion,League,Switzerland,CH,2017,2017-08-02,2018-05-26,https://media.api-sports.io/football/leagues/510.png,https://media.api-sports.io/flags/ch.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1469,Cup,Cup,Tunisia,TN,2019,2019-11-08,2020-09-27,https://media.api-sports.io/football/leagues/511.png,https://media.api-sports.io/flags/tn.svg,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1470,Cup,Cup,Tunisia,TN,2018,2018-10-13,2019-08-17,https://media.api-sports.io/football/leagues/511.png,https://media.api-sports.io/flags/tn.svg,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1471,Cup,Cup,Tunisia,TN,2017,2017-11-10,2018-05-13,https://media.api-sports.io/football/leagues/511.png,https://media.api-sports.io/flags/tn.svg,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1472,Serie C,League,Brazil,BR,2020,2020-08-08,2020-12-06,https://media.api-sports.io/football/leagues/75.png,https://media.api-sports.io/flags/br.svg,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
1473,Kakkonen - Lohko C,League,Finland,FI,2020,2020-06-13,2020-11-07,https://media.api-sports.io/football/leagues/249.png,https://media.api-sports.io/flags/fi.svg,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
1474,Kakkonen - Lohko B,League,Finland,FI,2020,2020-06-12,2020-11-03,https://media.api-sports.io/football/leagues/248.png,https://media.api-sports.io/flags/fi.svg,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
1475,Kakkonen - Lohko A,League,Finland,FI,2020,2020-06-11,2020-11-09,https://media.api-sports.io/football/leagues/247.png,https://media.api-sports.io/flags/fi.svg,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
1476,Serie D,League,Brazil,BR,2020,2020-09-06,2020-11-28,https://media.api-sports.io/football/leagues/76.png,https://media.api-sports.io/flags/br.svg,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
1477,Ligue 2,League,France,FR,2015,2015-07-31,2016-05-13,https://media.api-sports.io/football/leagues/62.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1478,Ligue 2,League,France,FR,2014,2014-08-01,2015-05-22,https://media.api-sports.io/football/leagues/62.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1479,Ligue 2,League,France,FR,2013,2013-08-02,2014-05-16,https://media.api-sports.io/football/leagues/62.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1480,Ligue 2,League,France,FR,2012,2012-07-27,2013-05-24,https://media.api-sports.io/football/leagues/62.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1481,Ligue 2,League,France,FR,2011,2011-07-29,2012-05-18,https://media.api-sports.io/football/leagues/62.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1482,Ligue 2,League,France,FR,2010,2010-08-06,2011-05-20,https://media.api-sports.io/football/leagues/62.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1483,Segunda Division,League,Paraguay,PY,2020,2020-03-22,2020-10-10,https://media.api-sports.io/football/leagues/251.png,https://media.api-sports.io/flags/py.svg,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1484,Divizia Națională,League,Moldova,MD,2020,2020-07-03,2021-05-22,https://media.api-sports.io/football/leagues/394.png,https://media.api-sports.io/flags/md.svg,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
1485,FIFA Club World Cup,Cup,World,,2016,2016-12-08,2016-12-18,https://media.api-sports.io/football/leagues/15.png,,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1486,FIFA Club World Cup,Cup,World,,2014,2014-12-10,2014-12-20,https://media.api-sports.io/football/leagues/15.png,,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1487,Northern Territory Premier League,League,Australia,AU,2020,2020-03-13,2020-10-10,https://media.api-sports.io/football/leagues/193.png,https://media.api-sports.io/flags/au.svg,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1488,UEFA Champions League,Cup,World,,2015,2015-06-30,2016-05-28,https://media.api-sports.io/football/leagues/2.png,,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1489,UEFA Champions League,Cup,World,,2014,2014-07-01,2015-06-06,https://media.api-sports.io/football/leagues/2.png,,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1490,UEFA Champions League,Cup,World,,2013,2013-07-02,2014-05-24,https://media.api-sports.io/football/leagues/2.png,,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1491,UEFA Champions League,Cup,World,,2012,2012-07-03,2013-05-25,https://media.api-sports.io/football/leagues/2.png,,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1492,UEFA Champions League,Cup,World,,2011,2011-06-28,2012-05-19,https://media.api-sports.io/football/leagues/2.png,,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1493,1st Division,League,Albania,AL,2014,2014-09-27,2015-05-23,https://media.api-sports.io/football/leagues/311.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1494,1st Division,League,Albania,AL,2013,2013-08-31,2014-05-10,https://media.api-sports.io/football/leagues/311.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1495,1st Division,League,Albania,AL,2012,2012-09-01,2013-05-12,https://media.api-sports.io/football/leagues/311.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1496,1st Division,League,Albania,AL,2011,2011-09-10,2012-05-12,https://media.api-sports.io/football/leagues/311.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1497,Superliga,League,Albania,AL,2014,2014-08-23,2015-05-22,https://media.api-sports.io/football/leagues/310.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1498,Superliga,League,Albania,AL,2013,2013-08-31,2014-05-10,https://media.api-sports.io/football/leagues/310.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1499,Superliga,League,Albania,AL,2012,2012-08-24,2013-05-11,https://media.api-sports.io/football/leagues/310.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1500,Superliga,League,Albania,AL,2011,2011-09-10,2012-05-12,https://media.api-sports.io/football/leagues/310.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1501,Ligue 1,League,Algeria,DZ,2015,2015-08-13,2016-05-27,https://media.api-sports.io/football/leagues/186.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1502,Ligue 1,League,Algeria,DZ,2014,2014-08-15,2015-05-29,https://media.api-sports.io/football/leagues/186.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1503,Ligue 1,League,Algeria,DZ,2013,2013-08-24,2014-05-24,https://media.api-sports.io/football/leagues/186.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1504,Ligue 1,League,Algeria,DZ,2012,2012-09-07,2013-05-21,https://media.api-sports.io/football/leagues/186.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1505,Ligue 1,League,Algeria,DZ,2011,2011-09-06,2012-05-19,https://media.api-sports.io/football/leagues/186.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1506,Ligue 2,League,Algeria,DZ,2015,2015-08-14,2016-05-06,https://media.api-sports.io/football/leagues/187.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1507,Ligue 2,League,Algeria,DZ,2014,2014-08-15,2015-05-22,https://media.api-sports.io/football/leagues/187.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1508,Ligue 2,League,Algeria,DZ,2013,2013-08-23,2014-05-16,https://media.api-sports.io/football/leagues/187.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1509,Ligue 2,League,Algeria,DZ,2012,2012-09-14,2013-05-03,https://media.api-sports.io/football/leagues/187.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1510,Ligue 2,League,Algeria,DZ,2011,2011-09-09,2012-04-27,https://media.api-sports.io/football/leagues/187.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1511,2nd Division - Group A,League,Albania,AL,2018,2018-09-16,2019-05-19,https://media.api-sports.io/football/leagues/512.png,https://media.api-sports.io/flags/al.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1512,2nd Division - Group B,League,Albania,AL,2018,2018-09-16,2019-05-19,https://media.api-sports.io/football/leagues/513.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1513,2nd Division - Group A,League,Albania,AL,2017,2017-10-01,2018-05-13,https://media.api-sports.io/football/leagues/512.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1514,2nd Division - Group B,League,Albania,AL,2017,2017-10-01,2018-05-13,https://media.api-sports.io/football/leagues/513.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1515,Coupe Nationale,Cup,Algeria,DZ,2019,2019-12-26,2020-03-21,https://media.api-sports.io/football/leagues/514.png,https://media.api-sports.io/flags/dz.svg,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1516,Coupe Nationale,Cup,Algeria,DZ,2018,2018-12-17,2019-06-08,https://media.api-sports.io/football/leagues/514.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1517,Coupe Nationale,Cup,Algeria,DZ,2017,2017-12-28,2018-05-01,https://media.api-sports.io/football/leagues/514.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1518,Coupe Nationale,Cup,Algeria,DZ,2016,2016-11-24,2017-07-05,https://media.api-sports.io/football/leagues/514.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1519,U21 League 1,League,Algeria,DZ,2019,2019-08-15,2020-03-31,https://media.api-sports.io/football/leagues/515.png,https://media.api-sports.io/flags/dz.svg,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1520,Super Cup,Cup,Algeria,DZ,2019,2020-05-01,2020-05-01,https://media.api-sports.io/football/leagues/516.png,https://media.api-sports.io/flags/dz.svg,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1521,Super Cup,Cup,Algeria,DZ,2018,2018-11-01,2018-11-01,https://media.api-sports.io/football/leagues/516.png,https://media.api-sports.io/flags/dz.svg,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1522,Trofeo de Campeones de la Superliga,Cup,Argentina,AR,2019,2019-12-14,2019-12-14,https://media.api-sports.io/football/leagues/517.png,https://media.api-sports.io/flags/ar.svg,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1523,Reserve Pro League,League,Belgium,BE,2019,2019-08-19,2020-05-18,https://media.api-sports.io/football/leagues/518.png,https://media.api-sports.io/flags/be.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1524,Super Cup,Cup,Belgium,BE,2019,2019-07-20,2019-07-20,https://media.api-sports.io/football/leagues/519.png,https://media.api-sports.io/flags/be.svg,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1525,Super Cup,Cup,Belgium,BE,2018,2018-07-22,2018-07-22,https://media.api-sports.io/football/leagues/519.png,https://media.api-sports.io/flags/be.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1526,Super Cup,Cup,Belgium,BE,2017,2017-07-22,2017-07-22,https://media.api-sports.io/football/leagues/519.png,https://media.api-sports.io/flags/be.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1527,Super Cup,Cup,Belgium,BE,2016,2016-07-23,2016-07-23,https://media.api-sports.io/football/leagues/519.png,https://media.api-sports.io/flags/be.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1528,Super Cup,Cup,Belgium,BE,2015,2015-07-16,2015-07-16,https://media.api-sports.io/football/leagues/519.png,https://media.api-sports.io/flags/be.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1529,Acreano,League,Brazil,BR,2020,2020-02-02,2020-09-12,https://media.api-sports.io/football/leagues/520.png,https://media.api-sports.io/flags/br.svg,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1530,Acreano,League,Brazil,BR,2019,2019-01-20,2019-04-23,https://media.api-sports.io/football/leagues/520.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1531,Acreano,League,Brazil,BR,2018,2018-01-21,2018-04-08,https://media.api-sports.io/football/leagues/520.png,https://media.api-sports.io/flags/br.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1532,Acreano,League,Brazil,BR,2017,2017-02-19,2017-05-13,https://media.api-sports.io/football/leagues/520.png,https://media.api-sports.io/flags/br.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1533,Acreano,League,Brazil,BR,2016,2016-02-20,2016-05-21,https://media.api-sports.io/football/leagues/520.png,https://media.api-sports.io/flags/br.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1534,Acreano,League,Brazil,BR,2015,2015-03-01,2015-06-27,https://media.api-sports.io/football/leagues/520.png,https://media.api-sports.io/flags/br.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1535,Acreano,League,Brazil,BR,2014,2014-03-16,2014-06-10,https://media.api-sports.io/football/leagues/520.png,https://media.api-sports.io/flags/br.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1536,Amapaense,League,Brazil,BR,2020,2020-03-10,2020-10-07,https://media.api-sports.io/football/leagues/521.png,https://media.api-sports.io/flags/br.svg,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1537,Amapaense,League,Brazil,BR,2019,2019-07-04,2019-08-29,https://media.api-sports.io/football/leagues/521.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1538,Amapaense,League,Brazil,BR,2018,2018-03-26,2018-06-13,https://media.api-sports.io/football/leagues/521.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1539,Amapaense,League,Brazil,BR,2017,2017-06-24,2017-08-28,https://media.api-sports.io/football/leagues/521.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1540,Amapaense,League,Brazil,BR,2016,,,https://media.api-sports.io/football/leagues/521.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1541,Amazonense,League,Brazil,BR,2020,2020-01-22,2020-04-05,https://media.api-sports.io/football/leagues/522.png,https://media.api-sports.io/flags/br.svg,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1542,Amazonense,League,Brazil,BR,2019,2019-02-02,2019-04-27,https://media.api-sports.io/football/leagues/522.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1543,Amazonense,League,Brazil,BR,2018,2018-01-20,2018-04-07,https://media.api-sports.io/football/leagues/522.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1544,Amazonense,League,Brazil,BR,2017,2017-03-15,2017-06-15,https://media.api-sports.io/football/leagues/522.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1545,Amazonense,League,Brazil,BR,2016,2016-08-20,2016-10-22,https://media.api-sports.io/football/leagues/522.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1546,NISA,League,USA,US,2019,2019-09-01,2020-06-13,https://media.api-sports.io/football/leagues/523.png,https://media.api-sports.io/flags/us.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1547,Olympics Women,Cup,World,,2016,2016-08-03,2016-08-19,https://media.api-sports.io/football/leagues/524.png,,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1548,UEFA Champions League Women,Cup,World,,2019,2019-08-07,2020-08-30,https://media.api-sports.io/football/leagues/525.png,,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1549,Trophée des Champions,Cup,France,FR,2019,2019-08-03,2019-08-03,https://media.api-sports.io/football/leagues/526.png,https://media.api-sports.io/flags/fr.svg,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1550,Trophée des Champions,Cup,France,FR,2018,2018-08-04,2018-08-04,https://media.api-sports.io/football/leagues/526.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1551,Trophée des Champions,Cup,France,FR,2017,2017-07-29,2017-07-29,https://media.api-sports.io/football/leagues/526.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1552,Trophée des Champions,Cup,France,FR,2016,2016-08-06,2016-08-06,https://media.api-sports.io/football/leagues/526.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1553,Trophée des Champions,Cup,France,FR,2015,2015-08-01,2015-08-01,https://media.api-sports.io/football/leagues/526.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1554,Super Cup,Cup,Chile,CL,2019,2019-03-23,2019-03-23,https://media.api-sports.io/football/leagues/527.png,https://media.api-sports.io/flags/cl.svg,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1555,Super Cup,Cup,Chile,CL,2018,2018-01-26,2018-01-26,https://media.api-sports.io/football/leagues/527.png,https://media.api-sports.io/flags/cl.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1556,Super Cup,Cup,Chile,CL,2017,2017-07-23,2017-07-23,https://media.api-sports.io/football/leagues/527.png,https://media.api-sports.io/flags/cl.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
